denoising autoencoder, full feedback
epochs = 100
hiddens = 1000
learning_rate = 0.100000
corruption = 0.000000
epoch, cost, error_rate, time
(0, 57.819687401720941, 0.0789, 59.01016402244568)
(1, 53.217431377762523, 0.0727, 118.0744321346283)
(2, 52.656353386437438, 0.0671, 177.3737461566925)
(3, 52.347303303585498, 0.0641, 236.48258209228516)
(4, 52.1265630446605, 0.0612, 295.5816011428833)
(5, 51.951490648486853, 0.057, 354.7213079929352)
(6, 51.805081846724441, 0.0559, 413.63798809051514)
(7, 51.678828370205956, 0.0536, 472.842885017395)
(8, 51.567794875438452, 0.0518, 532.030109167099)
(9, 51.468832982916439, 0.0508, 591.1739690303802)
(10, 51.379796667881131, 0.0492, 650.1931791305542)
(11, 51.299112960721352, 0.0482, 709.3292860984802)
(12, 51.225551007330409, 0.0472, 768.6099011898041)
(13, 51.158128593568705, 0.0459, 827.5991551876068)
(14, 51.096054927591936, 0.0456, 886.731504201889)
(15, 51.038679891658902, 0.0447, 945.8864572048187)
(16, 50.985461874832346, 0.0445, 1005.0303761959076)
(17, 50.935947964262425, 0.0439, 1064.2652971744537)
(18, 50.889750686783749, 0.0431, 1123.4497210979462)
(19, 50.846528506366496, 0.0423, 1182.8444039821625)
(20, 50.805977034358833, 0.0416, 1241.8792099952698)
(21, 50.767825052502332, 0.0412, 1300.8643810749054)
(22, 50.731830780340204, 0.0409, 1359.9853670597076)
(23, 50.697781069285888, 0.0404, 1418.9763250350952)
(24, 50.665491904420712, 0.0401, 1478.269917011261)
(25, 50.634806044554544, 0.0396, 1537.4785749912262)
(26, 50.605587462790496, 0.04, 1596.5546760559082)
(27, 50.577714890597321, 0.0399, 1655.6057209968567)
(28, 50.551078060714659, 0.0396, 1714.7000939846039)
(29, 50.525575855223408, 0.0392, 1773.9181530475616)
(30, 50.501115228269086, 0.0389, 1832.9538910388947)
(31, 50.477610782236617, 0.0392, 1891.855250120163)
(32, 50.454984610549268, 0.0392, 1951.042648077011)
(33, 50.433166451088304, 0.0389, 2010.290913105011)
(34, 50.41209423216452, 0.0386, 2069.4066610336304)
(35, 50.391714917812337, 0.0383, 2128.5211980342865)
(36, 50.371984612507767, 0.038, 2187.6030790805817)
(37, 50.352866153210428, 0.038, 2246.8099071979523)
(38, 50.334325473646267, 0.0379, 2305.946639060974)
(39, 50.316329504768326, 0.0377, 2365.0841500759125)
(40, 50.298845945357982, 0.0374, 2424.1555411815643)
(41, 50.281843803255008, 0.0372, 2483.245407104492)
(42, 50.265293850634258, 0.0372, 2542.370908021927)
(43, 50.24916879206468, 0.037, 2601.414964199066)
(44, 50.233443278995516, 0.0368, 2660.5525410175323)
(45, 50.218093933331723, 0.037, 2719.6802752017975)
(46, 50.203099419242157, 0.037, 2778.777662038803)
(47, 50.188440476666365, 0.0367, 2837.8112981319427)
(48, 50.174099836147057, 0.0365, 2897.00039601326)
(49, 50.160062023010184, 0.0367, 2956.25332903862)
(50, 50.146313084359591, 0.0367, 3015.425779104233)
(51, 50.132840264784164, 0.0366, 3074.433529138565)
(52, 50.11963168285898, 0.0362, 3133.488135099411)
(53, 50.106676078403197, 0.036, 3192.7376720905304)
(54, 50.093962674446651, 0.0363, 3251.8084042072296)
(55, 50.081481152878268, 0.0357, 3310.965898990631)
(56, 50.069221710925234, 0.0356, 3370.1432280540466)
(57, 50.057175155525705, 0.0356, 3429.5015439987183)
(58, 50.045332997090206, 0.0352, 3488.6315491199493)
(59, 50.033687514351364, 0.0348, 3547.805148124695)
(60, 50.02223177461358, 0.0348, 3606.959331035614)
(61, 50.010959603856072, 0.0351, 3666.035390138626)
(62, 49.999865507473729, 0.0351, 3725.0538790225983)
(63, 49.988944546207122, 0.0346, 3784.1539142131805)
(64, 49.978192177195588, 0.0347, 3843.288015127182)
(65, 49.96760407781224, 0.0345, 3902.271124124527)
(66, 49.957175976558659, 0.0343, 3961.4862220287323)
(67, 49.94690351583565, 0.0342, 4020.572069168091)
(68, 49.936782164278519, 0.0343, 4079.678034067154)
(69, 49.926807183519635, 0.0343, 4138.918825149536)
(70, 49.916973641796936, 0.0345, 4197.9979820251465)
(71, 49.907276461362599, 0.0343, 4257.13244509697)
(72, 49.897710491457026, 0.0337, 4316.156949043274)
(73, 49.888270608373787, 0.0335, 4375.314990997314)
(74, 49.878951846419795, 0.0337, 4434.392940044403)
(75, 49.869749548527757, 0.034, 4493.549404144287)
(76, 49.860659501873378, 0.0344, 4552.68963599205)
(77, 49.851678019343311, 0.0343, 4611.715152025223)
(78, 49.842801954723285, 0.0344, 4670.834167003632)
(79, 49.834028670202592, 0.0346, 4729.806380033493)
(80, 49.825355975540731, 0.035, 4788.660169124603)
(81, 49.816782042825061, 0.035, 4847.676765203476)
(82, 49.808305299250264, 0.0355, 4906.791285037994)
(83, 49.79992431011042, 0.0358, 4966.020301103592)
(84, 49.791637667876032, 0.0356, 5025.30507516861)
(85, 49.783443901048834, 0.0354, 5084.450870990753)
(86, 49.775341415214136, 0.0354, 5143.4802260398865)
(87, 49.767328475533255, 0.0356, 5202.572769165039)
(88, 49.759403229386095, 0.0356, 5261.606113195419)
(89, 49.751563755398749, 0.0355, 5320.60546207428)
(90, 49.743808120874967, 0.0358, 5379.758460044861)
(91, 49.73613443425905, 0.0355, 5438.659115076065)
(92, 49.728540885515919, 0.0355, 5497.763939142227)
(93, 49.721025770820546, 0.0356, 5556.9097599983215)
(94, 49.713587499855656, 0.0357, 5615.9934821128845)
(95, 49.70622458636312, 0.0356, 5675.1762092113495)
(96, 49.698935625625339, 0.0358, 5734.1444981098175)
(97, 49.69171926544275, 0.0357, 5793.216850042343)
(98, 49.684574178575012, 0.0356, 5852.558766126633)
(99, 49.677499044110839, 0.0359, 5911.462843179703)
done.
