denoising autoencoder, full feedback
epochs = 100
hiddens = 1000
learning_rate = 0.100000
corruption = 0.250000
epoch, cost, error_rate, time
(0, 77.030143379904473, 0.08, 57.86724400520325)
(1, 69.866478817893721, 0.065, 116.0238299369812)
(2, 67.685456734587433, 0.057, 174.4209508895874)
(3, 66.344859156681451, 0.0534, 232.7899739742279)
(4, 65.461140709830389, 0.0537, 289.7563660144806)
(5, 64.809844369695128, 0.0514, 348.07534408569336)
(6, 64.362709431698107, 0.0468, 405.20468306541443)
(7, 64.015903601044158, 0.0488, 463.72288703918457)
(8, 63.706918729206713, 0.0453, 521.3767819404602)
(9, 63.453256705298251, 0.0434, 579.4321639537811)
(10, 63.255002805786205, 0.0405, 637.5300130844116)
(11, 63.079580721678596, 0.0398, 696.1211700439453)
(12, 62.912363465712268, 0.0425, 754.4131860733032)
(13, 62.788442248632215, 0.0406, 812.5122928619385)
(14, 62.672141859543814, 0.0412, 870.5607659816742)
(15, 62.564410818420697, 0.039, 928.9309210777283)
(16, 62.462330375773007, 0.0357, 987.7139439582825)
(17, 62.378851990761213, 0.0373, 1045.854619026184)
(18, 62.304587573390954, 0.0387, 1104.1231560707092)
(19, 62.255182301265947, 0.0364, 1161.6876618862152)
(20, 62.185069584639088, 0.035, 1218.2266700267792)
(21, 62.075714067342922, 0.0362, 1275.390995979309)
(22, 62.031027441783806, 0.0351, 1332.9736230373383)
(23, 61.981025468666225, 0.0355, 1390.6994268894196)
(24, 61.967101231851053, 0.0331, 1448.7259459495544)
(25, 61.900332620345381, 0.0342, 1505.1425240039825)
(26, 61.830929439473188, 0.034, 1562.0264558792114)
(27, 61.802023422623066, 0.0329, 1618.4251809120178)
(28, 61.77056847514006, 0.0329, 1674.9111609458923)
(29, 61.755200638958797, 0.0335, 1731.6714839935303)
(30, 61.711518795037911, 0.0329, 1788.1885240077972)
(31, 61.650881691444866, 0.0318, 1844.8126969337463)
(32, 61.638366102656548, 0.0327, 1901.776978969574)
(33, 61.632230561169088, 0.031, 1958.316598892212)
(34, 61.586858748784067, 0.0319, 2014.375174999237)
(35, 61.562177232559513, 0.0312, 2071.7517280578613)
(36, 61.52468544966419, 0.0326, 2128.962082862854)
(37, 61.491886228627664, 0.0305, 2186.6966269016266)
(38, 61.469308215693815, 0.0302, 2244.6922900676727)
(39, 61.4246429895855, 0.0314, 2302.4402079582214)
(40, 61.428615341878704, 0.0311, 2360.5272810459137)
(41, 61.395166824090921, 0.03, 2417.7503838539124)
(42, 61.389143611435507, 0.0301, 2475.6207070350647)
(43, 61.349713235468478, 0.0292, 2534.0376908779144)
(44, 61.332472638488611, 0.0306, 2592.7375469207764)
(45, 61.311405217947623, 0.0318, 2650.876820087433)
(46, 61.286939580053101, 0.0304, 2709.719085931778)
(47, 61.277692482245619, 0.0304, 2768.2928919792175)
(48, 61.286408174662405, 0.0281, 2827.316542863846)
(49, 61.239951353859915, 0.0291, 2886.2465629577637)
(50, 61.240125430304602, 0.0288, 2944.6892700195312)
(51, 61.204556529309741, 0.0288, 3002.918142080307)
(52, 61.18226861578438, 0.0279, 3061.4233469963074)
(53, 61.203296156997325, 0.0289, 3120.146765947342)
(54, 61.164065979196337, 0.029, 3178.1659870147705)
(55, 61.152480107528284, 0.0289, 3236.032031059265)
(56, 61.127175379743974, 0.0292, 3293.1251668930054)
(57, 61.119659057767457, 0.0294, 3350.535868883133)
(58, 61.093585736359913, 0.0287, 3406.959753036499)
(59, 61.114232007745166, 0.0284, 3463.396812915802)
(60, 61.100130320476659, 0.0307, 3521.1514370441437)
(61, 61.071717652935277, 0.0298, 3578.763151884079)
(62, 61.077437576232597, 0.0266, 3635.7100999355316)
(63, 61.056165031381617, 0.0274, 3691.987447977066)
(64, 61.070637338421399, 0.0295, 3747.7073500156403)
(65, 61.021567667818651, 0.0275, 3803.9838190078735)
(66, 61.012654500312543, 0.0269, 3859.951282978058)
(67, 61.01125475067672, 0.0289, 3916.235939979553)
(68, 60.985655763337981, 0.028, 3972.825600862503)
(69, 60.964722868436212, 0.0292, 4029.2655370235443)
(70, 60.973116885755317, 0.0287, 4084.9143249988556)
(71, 60.96377331999588, 0.0282, 4140.978210926056)
(72, 60.957721376050237, 0.0287, 4197.760209083557)
(73, 60.940648630704175, 0.0296, 4254.562944889069)
(74, 60.921757507922734, 0.0285, 4312.861263036728)
(75, 60.902878559941591, 0.0265, 4371.506106853485)
(76, 60.925645300723481, 0.0271, 4429.888510942459)
(77, 60.886632004555103, 0.0258, 4488.410651922226)
(78, 60.897665692894122, 0.0263, 4546.999636888504)
(79, 60.880496703386449, 0.0275, 4605.436466932297)
(80, 60.877069066832078, 0.029, 4663.741249084473)
(81, 60.875467012663457, 0.0271, 4722.862761974335)
(82, 60.850471692282511, 0.0277, 4781.0303609371185)
(83, 60.869079892765825, 0.0267, 4839.769679069519)
(84, 60.838143759347432, 0.0264, 4898.04058098793)
(85, 60.810524646042019, 0.0266, 4955.658284902573)
(86, 60.816888662149744, 0.0267, 5013.726779937744)
(87, 60.794631798100845, 0.0274, 5072.393956899643)
