denoising autoencoder, full feedback
epochs = 100
hiddens = 1000
learning_rate = 0.100000
corruption = 0.000000
epoch, cost, error_rate, time
(0, 57.904163249908471, 0.0772, 59.08983588218689)
(1, 53.247686547434107, 0.0733, 118.65973401069641)
(2, 52.679745710972099, 0.0683, 178.24730491638184)
(3, 52.3629572195888, 0.0645, 237.84036898612976)
(4, 52.137452938820743, 0.0607, 297.46621584892273)
(5, 51.959752670360331, 0.0576, 357.15061497688293)
(6, 51.811608061033972, 0.055, 416.9398920536041)
(7, 51.683770231291369, 0.0536, 476.3695800304413)
(8, 51.570978213254932, 0.0522, 535.9954349994659)
(9, 51.470024048230748, 0.0509, 595.6514999866486)
(10, 51.378837742668019, 0.0496, 654.9631168842316)
(11, 51.295973682703313, 0.0487, 714.173987865448)
(12, 51.220325207927182, 0.048, 773.1837320327759)
(13, 51.15099501221863, 0.0472, 832.3385038375854)
(14, 51.087238476372903, 0.0462, 891.5383009910583)
(15, 51.028427752581464, 0.0446, 950.672131061554)
(16, 50.974024041841666, 0.0438, 1009.9090049266815)
(17, 50.923555876881906, 0.0438, 1068.8972589969635)
(18, 50.876603569508255, 0.0432, 1128.1250178813934)
(19, 50.832790745781949, 0.0428, 1188.0624849796295)
(20, 50.791780658585573, 0.0422, 1247.785887002945)
(21, 50.753272588082645, 0.0413, 1307.4606289863586)
(22, 50.716998568146337, 0.0412, 1367.1029798984528)
(23, 50.682722429665588, 0.0409, 1426.7328560352325)
(24, 50.650239194613768, 0.0403, 1486.2392568588257)
(25, 50.619373684850245, 0.0402, 1545.8253619670868)
(26, 50.589978639102462, 0.04, 1605.6652460098267)
(27, 50.561930125785267, 0.0397, 1665.2492048740387)
(28, 50.535120565255689, 0.0394, 1724.7507779598236)
(29, 50.509453111989949, 0.039, 1784.3109500408173)
(30, 50.484838979282301, 0.0384, 1843.4731140136719)
(31, 50.461196677163137, 0.0382, 1902.4834220409393)
(32, 50.438452025827381, 0.038, 1961.6732790470123)
(33, 50.416538297954325, 0.0379, 2020.7546360492706)
(34, 50.395396111271701, 0.0378, 2080.0217938423157)
(35, 50.37497289885242, 0.0377, 2139.094460964203)
(36, 50.355222014554045, 0.0373, 2198.0759949684143)
(37, 50.336101706505247, 0.0374, 2257.2659890651703)
(38, 50.317574205961186, 0.0369, 2316.2742779254913)
(39, 50.299605052857018, 0.0363, 2375.4873690605164)
(40, 50.282162637822317, 0.0362, 2434.666475057602)
(41, 50.26521787591102, 0.0361, 2493.8711528778076)
(42, 50.248743937654162, 0.036, 2552.9471418857574)
(43, 50.232716001814097, 0.036, 2612.2627940177917)
(44, 50.217111025212049, 0.0359, 2671.234750032425)
(45, 50.201907536660975, 0.0359, 2730.3544759750366)
(46, 50.187085458881555, 0.0363, 2789.552171945572)
(47, 50.172625956722932, 0.0364, 2848.816654920578)
(48, 50.158511309080829, 0.0362, 2907.7364678382874)
(49, 50.144724805469835, 0.0357, 2966.839935064316)
(50, 50.131250670095049, 0.0357, 3026.019253015518)
(51, 50.118074013599738, 0.036, 3085.0128059387207)
(52, 50.105180806519712, 0.0361, 3144.2847979068756)
(53, 50.092557862367627, 0.0361, 3203.224452972412)
(54, 50.080192815853614, 0.0355, 3262.2774698734283)
(55, 50.068074084099457, 0.0357, 3321.3546710014343)
(56, 50.056190805946002, 0.0358, 3380.3919949531555)
(57, 50.044532763278056, 0.0356, 3439.373379945755)
(58, 50.033090295724222, 0.0355, 3498.6834678649902)
