denoising autoencoder, full feedback
epochs = 100
hiddens = 1000
learning_rate = 0.100000
corruption = 0.250000
epoch, cost, error_rate, time
(0, 77.00476035155674, 0.0826, 58.92222809791565)
(1, 69.849635702197503, 0.0673, 117.82868909835815)
(2, 67.656837395970982, 0.0607, 176.79940700531006)
(3, 66.306469408651594, 0.0565, 235.74963808059692)
(4, 65.445794795494379, 0.051, 294.754625082016)
(5, 64.798569231846201, 0.0507, 353.81212306022644)
(6, 64.362691777045328, 0.0476, 412.6377911567688)
(7, 64.00374084080434, 0.0442, 471.5934751033783)
(8, 63.710493530109524, 0.0433, 530.5218360424042)
(9, 63.451917506515876, 0.0442, 589.5609872341156)
(10, 63.241552935124687, 0.0437, 648.2970571517944)
(11, 63.090887605579788, 0.0414, 707.1449780464172)
(12, 62.919741505528535, 0.0388, 765.9956412315369)
(13, 62.756082229398316, 0.0391, 824.8163540363312)
(14, 62.666560037787832, 0.0373, 883.8736500740051)
(15, 62.543724170940884, 0.0366, 942.8186891078949)
(16, 62.490501052968241, 0.0352, 1001.6541001796722)
(17, 62.390751399220797, 0.0381, 1060.629681110382)
(18, 62.303547283630657, 0.0361, 1119.5765690803528)
(19, 62.223878125591156, 0.0332, 1178.5258390903473)
(20, 62.174410585397808, 0.0363, 1237.4726240634918)
(21, 62.094707916912775, 0.033, 1296.3630900382996)
(22, 62.057223173126069, 0.0323, 1355.268627166748)
(23, 62.000891042230847, 0.0325, 1414.3556790351868)
(24, 61.935403174792448, 0.0315, 1473.4442131519318)
(25, 61.890854736384995, 0.031, 1532.3110082149506)
(26, 61.841831818621721, 0.0316, 1591.250589132309)
(27, 61.801625097818615, 0.0332, 1650.1977860927582)
(28, 61.783887281076439, 0.0314, 1709.131798028946)
(29, 61.74379735091226, 0.0313, 1768.1049981117249)
(30, 61.715637956485374, 0.0302, 1827.0940480232239)
(31, 61.664552820690595, 0.0303, 1885.951630115509)
(32, 61.613373279659918, 0.0313, 1945.0020081996918)
(33, 61.616439256855237, 0.0302, 2003.947525024414)
(34, 61.596452881124662, 0.0313, 2062.8124690055847)
(35, 61.560047004919042, 0.0311, 2121.788348197937)
(36, 61.549204459595579, 0.0307, 2180.5676321983337)
(37, 61.496115534870498, 0.0292, 2239.464296102524)
(38, 61.503682514353365, 0.0292, 2298.468761205673)
(39, 61.469810538663914, 0.0299, 2357.233941078186)
(40, 61.415801009231679, 0.0304, 2416.130559206009)
(41, 61.421066697403532, 0.0287, 2475.211365222931)
(42, 61.394153844318559, 0.0282, 2534.385502099991)
(43, 61.375345535031286, 0.0275, 2593.4165000915527)
(44, 61.366765610229947, 0.0276, 2652.2211282253265)
(45, 61.342813875836342, 0.0296, 2711.104663133621)
(46, 61.304097672041969, 0.0269, 2769.920939207077)
(47, 61.311006261808529, 0.028, 2828.9342560768127)
(48, 61.267418756958293, 0.0271, 2887.823322057724)
(49, 61.275553888037813, 0.0282, 2946.6905732154846)
(50, 61.215187150198929, 0.0276, 3005.759288072586)
(51, 61.206739263334114, 0.0269, 3064.6098601818085)
(52, 61.218569898048088, 0.0296, 3123.633481025696)
(53, 61.199076685361447, 0.0271, 3182.60050201416)
(54, 61.163496866860683, 0.0262, 3241.5209782123566)
(55, 61.166260925692811, 0.0276, 3300.345933198929)
(56, 61.179308397584457, 0.0278, 3359.192318201065)
(57, 61.159932276549455, 0.0268, 3418.3092651367188)
(58, 61.127658616092361, 0.026, 3477.171859025955)
(59, 61.121134571745046, 0.0279, 3536.0474700927734)
(60, 61.111095429729126, 0.0267, 3594.9474041461945)
(61, 61.060385861323567, 0.0274, 3653.8001670837402)
(62, 61.062269152008383, 0.0255, 3712.641716003418)
(63, 61.063820584756698, 0.0266, 3771.587653160095)
(64, 61.04083766431296, 0.026, 3830.5239231586456)
(65, 61.058018881180139, 0.0277, 3889.7808651924133)
(66, 61.041030208144207, 0.0283, 3948.4442040920258)
(67, 60.992564913490334, 0.0252, 4007.2572741508484)
(68, 61.028178092480985, 0.0271, 4066.1199741363525)
(69, 60.99422491272469, 0.0276, 4125.0297791957855)
(70, 61.01229500160224, 0.0279, 4184.011483192444)
(71, 60.963681830429891, 0.0276, 4243.077856063843)
(72, 60.964177068934205, 0.0261, 4301.972557067871)
(73, 60.922078140091536, 0.0262, 4360.898437023163)
(74, 60.983741851767235, 0.0285, 4419.756677150726)
(75, 60.942514657587395, 0.0258, 4478.330929040909)
(76, 60.916606605840634, 0.026, 4537.361311197281)
(77, 60.905764576729375, 0.0259, 4596.375006198883)
(78, 60.914190533777571, 0.0263, 4655.07533621788)
(79, 60.891645513960896, 0.0263, 4714.037035226822)
(80, 60.891349525609904, 0.0255, 4772.946489095688)
(81, 60.885707248334171, 0.0276, 4831.907838106155)
(82, 60.875813784445633, 0.0274, 4890.699960231781)
(83, 60.859696436609674, 0.0266, 4949.59798002243)
(84, 60.837840656470533, 0.0255, 5008.669004201889)
(85, 60.859634742832974, 0.0271, 5067.497742176056)
(86, 60.833823374534504, 0.0261, 5126.6615471839905)
(87, 60.829879435556059, 0.0258, 5185.613108158112)
(88, 60.791562176115391, 0.0239, 5244.584310054779)
(89, 60.79383874482722, 0.0239, 5303.471506118774)
(90, 60.782146001234906, 0.0253, 5362.412166118622)
(91, 60.787191367711799, 0.0276, 5421.43358206749)
(92, 60.794604083033477, 0.0261, 5480.437908172607)
(93, 60.800145785627727, 0.0287, 5539.403012037277)
(94, 60.757867013033028, 0.026, 5598.370192050934)
(95, 60.766970048616173, 0.0268, 5657.004154205322)
(96, 60.750093824804097, 0.0265, 5715.886263132095)
(97, 60.747504317265772, 0.0261, 5774.893178224564)
(98, 60.727214860049067, 0.0275, 5833.6141102313995)
(99, 60.709652886063161, 0.0259, 5892.518200159073)
done.
