denoising autoencoder, full feedback
epochs = 100
hiddens = 1000
learning_rate = 0.100000
corruption = 0.000000
epoch, cost, error_rate, time
(0, 57.943722016070005, 0.0775, 58.912620067596436)
(1, 53.259240539666173, 0.0711, 117.71429800987244)
(2, 52.697920790190622, 0.0669, 176.71669602394104)
(3, 52.386924361065624, 0.0629, 235.75581002235413)
(4, 52.164713406929316, 0.0607, 294.780081987381)
(5, 51.988281012458778, 0.0586, 353.6816210746765)
(6, 51.839839539720309, 0.0564, 412.3078770637512)
(7, 51.710652895488948, 0.0542, 471.2761790752411)
(8, 51.596161866910364, 0.0519, 530.323982000351)
(9, 51.493693234824008, 0.0496, 589.2013001441956)
(10, 51.401385844939171, 0.0487, 648.1638820171356)
(11, 51.317796612384441, 0.0482, 707.0924401283264)
(12, 51.241732388826414, 0.0474, 766.085027217865)
(13, 51.172184987393194, 0.0458, 824.9749681949615)
(14, 51.108304495598588, 0.0449, 883.9902420043945)
(15, 51.049375046987734, 0.0442, 943.2311320304871)
(16, 50.994789471676313, 0.0439, 1002.2770981788635)
(17, 50.944030730845576, 0.0432, 1061.2324781417847)
(18, 50.896658831931155, 0.0423, 1119.9590620994568)
(19, 50.852299122059421, 0.0407, 1178.9036769866943)
(20, 50.810631030281961, 0.0407, 1237.840009212494)
(21, 50.771378014572832, 0.0403, 1296.768009185791)
(22, 50.73429924247236, 0.0399, 1355.9574251174927)
(23, 50.699182943925599, 0.0396, 1414.9207479953766)
(24, 50.665841259908468, 0.0399, 1474.0207850933075)
(25, 50.634107204425185, 0.0395, 1532.9467551708221)
(26, 50.603834009624038, 0.0389, 1592.0925960540771)
(27, 50.574894533168354, 0.0388, 1651.0227360725403)
(28, 50.547180063394762, 0.0387, 1710.0455491542816)
(29, 50.520599482711972, 0.0385, 1768.903715133667)
(30, 50.495075595856711, 0.0382, 1827.8434720039368)
(31, 50.470539478351952, 0.0379, 1886.7721099853516)
(32, 50.446927208767804, 0.0375, 1945.893345117569)
(33, 50.424179140542684, 0.0376, 2004.7502200603485)
(34, 50.402239708854523, 0.037, 2063.7749722003937)
(35, 50.381056671880188, 0.037, 2122.87819314003)
(36, 50.360580331112736, 0.0367, 2181.7569069862366)
(37, 50.340763323331686, 0.0367, 2240.8169951438904)
(38, 50.32156088666995, 0.0362, 2299.8650760650635)
(39, 50.302931335700116, 0.0361, 2358.710060119629)
(40, 50.28483644145345, 0.0357, 2417.5824580192566)
(41, 50.267241548986945, 0.0357, 2476.346971988678)
(42, 50.250115462332651, 0.0356, 2535.272719144821)
(43, 50.233430209555372, 0.036, 2594.233190059662)
(44, 50.217160769845869, 0.0359, 2653.207234144211)
(45, 50.201284777776941, 0.0355, 2712.307200193405)
(46, 50.185782182527838, 0.0356, 2771.13387298584)
(47, 50.170634856254431, 0.0357, 2830.0543451309204)
(48, 50.155826190291407, 0.036, 2888.9327771663666)
(49, 50.141340743418716, 0.0361, 2947.990334033966)
(50, 50.127163990763151, 0.036, 3006.85458111763)
(51, 50.113282183051538, 0.0359, 3065.740965127945)
(52, 50.099682293739129, 0.0357, 3124.5719130039215)
(53, 50.086352018526689, 0.0358, 3183.563110113144)
(54, 50.073279793987268, 0.0357, 3242.6926012039185)
(55, 50.060454810018811, 0.0354, 3301.839515209198)
(56, 50.047866999997837, 0.0353, 3360.9766821861267)
(57, 50.035507001276109, 0.0351, 3419.9716000556946)
(58, 50.023366087737813, 0.0353, 3478.901684999466)
(59, 50.011436084297898, 0.0354, 3537.849291086197)
(60, 49.999709278622547, 0.0356, 3597.018154144287)
(61, 49.988178345520602, 0.0358, 3656.0837681293488)
(62, 49.976836294533818, 0.0357, 3715.093887090683)
(63, 49.965676443930931, 0.0356, 3774.2799680233)
(64, 49.954692417538347, 0.0354, 3833.3524131774902)
(65, 49.943878155936403, 0.0354, 3896.1807491779327)
(66, 49.933227931453665, 0.0353, 3955.290022134781)
