denoising autoencoder, full feedback
epochs = 100
hiddens = 1000
learning_rate = 0.100000
corruption = 0.250000
epoch, cost, error_rate, time
(0, 77.090931627309729, 0.082, 59.459500789642334)
(1, 69.989001497456613, 0.0727, 118.7727918624878)
(2, 67.752486527641437, 0.0592, 178.124657869339)
(3, 66.357840792634391, 0.0559, 237.5309557914734)
(4, 65.446882825137692, 0.0524, 296.8202259540558)
(5, 64.866455996296821, 0.051, 356.09287786483765)
(6, 64.362037713908677, 0.0473, 415.5776479244232)
(7, 64.011430246294012, 0.045, 475.0068368911743)
(8, 63.728073776661709, 0.046, 534.3528687953949)
(9, 63.475760200051646, 0.0432, 593.5299618244171)
(10, 63.227014498102058, 0.0427, 652.8612558841705)
(11, 63.077930073873411, 0.042, 712.3091888427734)
(12, 62.933854382998533, 0.0396, 771.706268787384)
(13, 62.782766455554928, 0.0411, 831.1783399581909)
(14, 62.611471400063998, 0.0393, 890.4696238040924)
(15, 62.551288505025234, 0.038, 949.7153508663177)
(16, 62.449227585900516, 0.0378, 1009.2491309642792)
(17, 62.386014884412603, 0.0365, 1068.5860319137573)
(18, 62.282092884134883, 0.0365, 1128.0956399440765)
(19, 62.210978691249025, 0.0361, 1187.355654001236)
(20, 62.142802554543593, 0.0344, 1246.8367018699646)
(21, 62.0958818273904, 0.0345, 1306.4190628528595)
(22, 62.045793375453378, 0.0339, 1365.7739398479462)
(23, 61.964723671442698, 0.0335, 1425.2213039398193)
(24, 61.917832968837246, 0.0337, 1484.593497991562)
(25, 61.876973982020608, 0.0341, 1543.9371149539948)
(26, 61.831897675744457, 0.0337, 1603.44744181633)
(27, 61.79817235012797, 0.033, 1662.7334380149841)
(28, 61.750734153313978, 0.0307, 1722.1124148368835)
(29, 61.741802454958133, 0.0307, 1781.3687908649445)
(30, 61.685889836872704, 0.0295, 1840.679435968399)
(31, 61.685894503775586, 0.0321, 1900.0052847862244)
(32, 61.607876732083831, 0.0302, 1959.240700006485)
(33, 61.621095103700782, 0.0296, 2018.6669039726257)
(34, 61.552371274287346, 0.032, 2077.933492898941)
(35, 61.56151750476139, 0.0292, 2137.5427408218384)
(36, 61.511134708654772, 0.0291, 2196.9939839839935)
(37, 61.482602072086742, 0.0298, 2256.3027198314667)
(38, 61.472461234944106, 0.0307, 2315.8882999420166)
(39, 61.448158429094391, 0.0301, 2375.2224469184875)
(40, 61.413689752586038, 0.0281, 2434.6050279140472)
(41, 61.383036931307338, 0.03, 2494.0532619953156)
(42, 61.372723660203569, 0.0286, 2553.355980873108)
(43, 61.36581552580256, 0.0282, 2612.7149918079376)
(44, 61.32570722725567, 0.0295, 2671.9846529960632)
(45, 61.306641962310209, 0.0266, 2731.1827549934387)
(46, 61.28980874487732, 0.0297, 2790.462824821472)
(47, 61.289429251384412, 0.0277, 2849.9438769817352)
(48, 61.266661621044463, 0.028, 2909.2508869171143)
(49, 61.252307556842361, 0.028, 2968.683832883835)
(50, 61.256108277037576, 0.028, 3028.092265844345)
(51, 61.2038183717587, 0.0266, 3087.7334928512573)
(52, 61.180672554244964, 0.0267, 3147.1087758541107)
(53, 61.193942673825752, 0.0286, 3206.582709789276)
(54, 61.171359348574889, 0.0282, 3265.9876539707184)
(55, 61.165920990726434, 0.0277, 3325.2497248649597)
(56, 61.14648828544145, 0.0257, 3384.8514449596405)
(57, 61.145545245612887, 0.0286, 3444.147719860077)
(58, 61.125948860808613, 0.028, 3503.5670998096466)
(59, 61.086577553161213, 0.027, 3562.766762971878)
(60, 61.101339245906715, 0.0284, 3622.1436579227448)
(61, 61.08117765692797, 0.0281, 3681.466125011444)
(62, 61.069580991098867, 0.0281, 3740.8818838596344)
(63, 61.073701275604442, 0.0292, 3800.2827248573303)
(64, 61.045098754159604, 0.0268, 3859.441291809082)
(65, 61.029488539356642, 0.027, 3918.7761750221252)
(66, 61.059000042918328, 0.0258, 3978.0619778633118)
(67, 61.008546778816161, 0.029, 4037.5935900211334)
(68, 61.004484297265634, 0.0274, 4096.898491859436)
(69, 60.990756018906133, 0.0293, 4156.17028093338)
(70, 60.972960168856822, 0.0255, 4215.4904589653015)
(71, 60.981967275114336, 0.0264, 4274.80157494545)
(72, 60.971559513726284, 0.0261, 4334.206239938736)
(73, 60.971265604959427, 0.0271, 4393.610929012299)
(74, 60.957215951504629, 0.0271, 4452.930233001709)
(75, 60.950821401534903, 0.0268, 4512.022785902023)
(76, 60.925929841051882, 0.0281, 4571.329834938049)
(77, 60.938501358290353, 0.0294, 4630.723768949509)
(78, 60.910417797256819, 0.0269, 4689.964823007584)
(79, 60.895205099900231, 0.0286, 4749.479740858078)
(80, 60.907370558328743, 0.0273, 4808.704327821732)
(81, 60.917323928295659, 0.0264, 4868.103828907013)
(82, 60.893705147074805, 0.0257, 4927.347955942154)
(83, 60.892320378549407, 0.0268, 4986.6993589401245)
(84, 60.873945653739689, 0.0265, 5045.919700860977)
(85, 60.847292424163435, 0.0273, 5105.2703359127045)
(86, 60.824963582886127, 0.0263, 5164.406662940979)
(87, 60.842066454703463, 0.0244, 5223.821574926376)
(88, 60.830049438889368, 0.0234, 5283.324150800705)
(89, 60.812764582802551, 0.0263, 5342.691764831543)
(90, 60.811071391828044, 0.0255, 5402.0044457912445)
(91, 60.816727425066908, 0.0249, 5460.816054821014)
(92, 60.804732726285074, 0.0252, 5520.043816804886)
(93, 60.771701769268894, 0.0249, 5579.245512008667)
(94, 60.756513553540557, 0.0259, 5638.273579835892)
(95, 60.757421968965573, 0.0272, 5697.469949007034)
(96, 60.746431140951486, 0.0262, 5756.650679826736)
(97, 60.762791769555164, 0.0237, 5815.948438882828)
(98, 60.741448313213439, 0.0262, 5875.007682800293)
(99, 60.714410330368658, 0.0262, 5934.409024953842)
done.
