denoising autoencoder, full feedback
epochs = 100
hiddens = 1000
learning_rate = 0.100000
corruption = 0.000000
epoch, cost, error_rate, time
(0, 57.892459883906085, 0.0775, 58.665241956710815)
(1, 53.236760576551198, 0.0698, 117.57887101173401)
(2, 52.673059046677089, 0.0644, 176.36584281921387)
(3, 52.36280432818949, 0.0608, 235.20824694633484)
(4, 52.142115854741682, 0.0596, 293.86234998703003)
(5, 51.967392855601993, 0.0582, 352.25257086753845)
(6, 51.821060948360682, 0.0566, 410.85914397239685)
(7, 51.694605018230781, 0.0556, 469.58289885520935)
(8, 51.583206196356187, 0.0537, 528.2982218265533)
(9, 51.483683670448102, 0.0537, 586.993999004364)
(10, 51.39378675078266, 0.0529, 645.794252872467)
(11, 51.3119009986872, 0.0517, 704.4397578239441)
(12, 51.236854354756836, 0.05, 763.2345650196075)
(13, 51.167756932057152, 0.0491, 821.7817289829254)
(14, 51.10388671420823, 0.0481, 880.4479808807373)
(15, 51.04463270919733, 0.0475, 939.0134358406067)
(16, 50.989478555726606, 0.0468, 997.5528309345245)
(17, 50.937991854951662, 0.0462, 1056.1117408275604)
(18, 50.889807663193444, 0.0451, 1114.8443658351898)
(19, 50.844621514869772, 0.0446, 1173.4486429691315)
(20, 50.802172494534346, 0.0443, 1231.9115538597107)
(21, 50.7622203830948, 0.0436, 1290.3876059055328)
(22, 50.724538826943274, 0.0434, 1349.0619769096375)
(23, 50.688919560572295, 0.0437, 1407.5941348075867)
(24, 50.655175409893239, 0.0431, 1466.3030338287354)
(25, 50.623138839936558, 0.0425, 1524.8968789577484)
(26, 50.592659324167926, 0.0415, 1583.5388708114624)
(27, 50.563602161747063, 0.0412, 1641.98792386055)
(28, 50.535847516758174, 0.0408, 1700.633582830429)
(29, 50.509288763598839, 0.0404, 1759.2182929515839)
(30, 50.483830788862207, 0.04, 1817.8196988105774)
(31, 50.459388570089736, 0.04, 1876.3829898834229)
(32, 50.435885943518535, 0.0398, 1934.980985879898)
(33, 50.413254542506024, 0.0393, 1993.3929789066315)
(34, 50.391432842801613, 0.0394, 2052.008680820465)
(35, 50.370365202430662, 0.0395, 2110.4549717903137)
(36, 50.350000914355313, 0.0396, 2169.096220970154)
